t_state,state_name,country_id,country_code,country_name,region_name,state_code,type,latitude,longitude,entry_status,create_date,create_by,update_date,update_by
5,Oromia Region,70,ET,Ethiopia,Africa,OR,,7.5460377,40.6346851,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
2,Somali Region,70,ET,Ethiopia,Africa,SO,,6.6612293,43.7908453,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1,"Southern Nations, Nationalities, and Peoples' Region",70,ET,Ethiopia,Africa,SN,,6.5156911,36.954107,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4,Tigray Region,70,ET,Ethiopia,Africa,TI,,14.0323336,38.3165725,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1917,Ba,73,FJ,Fiji Islands,Oceania,1,,36.0613893,-95.8005872,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1930,Bua,73,FJ,Fiji Islands,Oceania,2,,43.0964584,-89.50088,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1924,Cakaudrove,73,FJ,Fiji Islands,Oceania,3,,-16.5814105,179.5120084,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1929,Central Division,73,FJ,Fiji Islands,Oceania,C,,34.0440066,-118.2472738,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1932,Eastern Division,73,FJ,Fiji Islands,Oceania,E,,32.8094305,-117.1289937,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1934,Kadavu,73,FJ,Fiji Islands,Oceania,4,,-19.0127122,178.1876676,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1933,Lau,73,FJ,Fiji Islands,Oceania,5,,31.6687015,-106.3955763,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1916,Lomaiviti,73,FJ,Fiji Islands,Oceania,6,,-17.709,179.091,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1922,Macuata,73,FJ,Fiji Islands,Oceania,7,,-16.4864922,179.2847251,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1919,Nadroga-Navosa,73,FJ,Fiji Islands,Oceania,8,,-17.9865278,177.658113,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1927,Naitasiri,73,FJ,Fiji Islands,Oceania,9,,-17.8975754,178.2071598,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1928,Namosi,73,FJ,Fiji Islands,Oceania,10,,-18.0864176,178.1291387,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1921,Northern Division,73,FJ,Fiji Islands,Oceania,N,,32.8768766,-117.2156345,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1926,Ra,73,FJ,Fiji Islands,Oceania,11,,37.1003153,-95.6744246,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1920,Rewa,73,FJ,Fiji Islands,Oceania,12,,34.7923517,-82.3609264,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1931,Rotuma,73,FJ,Fiji Islands,Oceania,R,,-12.5025069,177.0724164,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1925,Serua,73,FJ,Fiji Islands,Oceania,13,,-18.1804749,178.050979,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1918,Tailevu,73,FJ,Fiji Islands,Oceania,14,,-17.8269111,178.293248,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1923,Western Division,73,FJ,Fiji Islands,Oceania,W,,42.9662198,-78.7021134,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1509,Ãland Islands,74,FI,Finland,Europe,1,region,60.1785247,19.9156105,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1511,Central Finland,74,FI,Finland,Europe,8,region,62.5666743,25.5549445,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1494,Central Ostrobothnia,74,FI,Finland,Europe,7,region,63.5621735,24.0013631,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1507,Finland Proper,74,FI,Finland,Europe,19,region,60.3627914,22.4439369,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1496,Kainuu,74,FI,Finland,Europe,5,region,64.3736564,28.7437475,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1512,Kymenlaakso,74,FI,Finland,Europe,9,region,60.780512,26.8829336,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1500,Lapland,74,FI,Finland,Europe,10,region,67.9222304,26.5046438,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1504,North Karelia,74,FI,Finland,Europe,13,region,62.8062078,30.1553887,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1505,Northern Ostrobothnia,74,FI,Finland,Europe,14,region,65.279493,26.2890417,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1503,Northern Savonia,74,FI,Finland,Europe,15,region,63.08448,27.0253504,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1508,Ostrobothnia,74,FI,Finland,Europe,12,region,63.1181757,21.9061062,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1502,PÃ¤ijÃ¤nne Tavastia,74,FI,Finland,Europe,16,region,61.3230041,25.7322496,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1506,Pirkanmaa,74,FI,Finland,Europe,11,region,61.6986918,23.7895598,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1501,Satakunta,74,FI,Finland,Europe,17,region,61.5932758,22.1483081,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1497,South Karelia,74,FI,Finland,Europe,2,region,61.1181949,28.1024372,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1498,Southern Ostrobothnia,74,FI,Finland,Europe,3,region,62.9433099,23.5285267,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1495,Southern Savonia,74,FI,Finland,Europe,4,region,61.6945148,27.8005015,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1493,Tavastia Proper,74,FI,Finland,Europe,6,region,60.907015,24.3005498,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
1510,Uusimaa,74,FI,Finland,Europe,18,region,60.21872,25.271621,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4967,Ain,75,FR,France,Europe,1,metropolitan department,46.065086,4.888615,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4968,Aisne,75,FR,France,Europe,2,metropolitan department,49.4528921,3.0465111,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4969,Allier,75,FR,France,Europe,3,metropolitan department,46.3670863,2.5808277,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4970,Alpes-de-Haute-Provence,75,FR,France,Europe,4,metropolitan department,44.1637752,5.672478,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4972,Alpes-Maritimes,75,FR,France,Europe,6,metropolitan department,43.920417,6.6167822,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4811,Alsace,75,FR,France,Europe,6AE,European collectivity,48.3181795,7.4416241,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4973,ArdÃ¨che,75,FR,France,Europe,7,metropolitan department,44.8148695,3.8133483,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4974,Ardennes,75,FR,France,Europe,8,metropolitan department,49.6975951,4.1489576,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4975,AriÃ¨ge,75,FR,France,Europe,9,metropolitan department,42.9434783,0.9404864,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4976,Aube,75,FR,France,Europe,10,metropolitan department,48.3197547,3.5637104,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4977,Aude,75,FR,France,Europe,11,metropolitan department,43.054114,1.9038476,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4798,Auvergne-RhÃ´ne-Alpes,75,FR,France,Europe,ARA,metropolitan region,45.4471431,4.3852507,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4978,Aveyron,75,FR,France,Europe,12,metropolitan department,44.3156362,2.0852379,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5035,Bas-Rhin,75,FR,France,Europe,67,metropolitan department,48.5986444,7.0266676,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4979,Bouches-du-RhÃ´ne,75,FR,France,Europe,13,metropolitan department,43.5403865,4.4613829,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4825,Bourgogne-Franche-ComtÃ©,75,FR,France,Europe,BFC,metropolitan region,47.2805127,4.9994372,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4807,Bretagne,75,FR,France,Europe,BRE,metropolitan region,48.2020471,-2.9326435,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4981,Calvados,75,FR,France,Europe,14,metropolitan department,49.0903514,-0.9170648,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4982,Cantal,75,FR,France,Europe,15,metropolitan department,45.0492177,2.1567272,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4818,Centre-Val de Loire,75,FR,France,Europe,CVL,metropolitan region,47.7515686,1.6750631,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4983,Charente,75,FR,France,Europe,16,metropolitan department,45.6658479,-0.3184577,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4984,Charente-Maritime,75,FR,France,Europe,17,metropolitan department,45.7296828,-1.3388116,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4985,Cher,75,FR,France,Europe,18,metropolitan department,47.0243628,1.8662732,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5064,Clipperton,75,FR,France,Europe,CP,dependency,10.2833541,-109.2254215,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4986,CorrÃ¨ze,75,FR,France,Europe,19,metropolitan department,45.3423707,1.3171733,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4806,Corse,75,FR,France,Europe,20R,metropolitan collectivity with special status,42.0396042,9.0128926,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4996,Corse-du-Sud,75,FR,France,Europe,2A,metropolitan department,41.8572055,8.4109183,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4987,CÃ´te-d'Or,75,FR,France,Europe,21,metropolitan department,47.4651302,4.2315495,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4988,CÃ´tes-d'Armor,75,FR,France,Europe,22,metropolitan department,48.4663336,-3.3478961,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4989,Creuse,75,FR,France,Europe,23,metropolitan department,46.0590394,1.431505,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5047,Deux-SÃ¨vres,75,FR,France,Europe,79,metropolitan department,46.5386817,-0.9019948,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4990,Dordogne,75,FR,France,Europe,24,metropolitan department,45.1423416,0.1427408,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4991,Doubs,75,FR,France,Europe,25,metropolitan department,46.9321774,6.3476214,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4992,DrÃ´me,75,FR,France,Europe,26,metropolitan department,44.7293357,4.6782158,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5059,Essonne,75,FR,France,Europe,91,metropolitan department,48.5304615,1.9699056,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4993,Eure,75,FR,France,Europe,27,metropolitan department,49.0754035,0.4893732,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4994,Eure-et-Loir,75,FR,France,Europe,28,metropolitan department,48.4469784,0.8147025,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4995,FinistÃ¨re,75,FR,France,Europe,29,metropolitan department,48.226961,-4.8243733,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4822,French Guiana,75,FR,France,Europe,973,overseas region,3.933889,-53.125782,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4824,French Polynesia,75,FR,France,Europe,PF,overseas collectivity,-17.679742,-149.406843,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5065,French Southern and Antarctic Lands,75,FR,France,Europe,TF,overseas territory,-47.5446604,51.2837542,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4998,Gard,75,FR,France,Europe,30,metropolitan department,43.9595276,3.4935681,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5000,Gers,75,FR,France,Europe,32,metropolitan department,43.6950534,-0.0999728,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5001,Gironde,75,FR,France,Europe,33,metropolitan department,44.8958469,-1.5940532,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4820,Grand-Est,75,FR,France,Europe,GES,metropolitan region,48.699803,6.1878074,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4829,Guadeloupe,75,FR,France,Europe,971,overseas region,16.265,-61.551,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5036,Haut-Rhin,75,FR,France,Europe,68,metropolitan department,47.8653774,6.6711381,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4997,Haute-Corse,75,FR,France,Europe,2B,metropolitan department,42.4295866,8.5062561,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4999,Haute-Garonne,75,FR,France,Europe,31,metropolitan department,43.3050555,0.6845515,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5011,Haute-Loire,75,FR,France,Europe,43,metropolitan department,45.0853806,3.2260707,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5020,Haute-Marne,75,FR,France,Europe,52,metropolitan department,48.1324821,4.6983499,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5039,Haute-SaÃ´ne,75,FR,France,Europe,70,metropolitan department,47.6378996,5.5355055,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5043,Haute-Savoie,75,FR,France,Europe,74,metropolitan department,46.0445277,5.864138,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5055,Haute-Vienne,75,FR,France,Europe,87,metropolitan department,45.9186878,0.7097206,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4971,Hautes-Alpes,75,FR,France,Europe,5,metropolitan department,44.6562682,5.6873211,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5033,Hautes-PyrÃ©nÃ©es,75,FR,France,Europe,65,metropolitan department,43.1429462,-0.4009736,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4828,Hauts-de-France,75,FR,France,Europe,HDF,metropolitan region,50.4801153,2.7937265,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5060,Hauts-de-Seine,75,FR,France,Europe,92,metropolitan department,48.8403008,2.1012559,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5002,HÃ©rault,75,FR,France,Europe,34,metropolitan department,43.591112,2.8066108,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4796,Ãle-de-France,75,FR,France,Europe,IDF,metropolitan region,48.8499198,2.6370411,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5003,Ille-et-Vilaine,75,FR,France,Europe,35,metropolitan department,48.1762484,-2.2130401,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5004,Indre,75,FR,France,Europe,36,metropolitan department,46.811755,0.9755523,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5005,Indre-et-Loire,75,FR,France,Europe,37,metropolitan department,47.2228582,0.1489619,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5006,IsÃ¨re,75,FR,France,Europe,38,metropolitan department,45.2892271,4.9902355,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5007,Jura,75,FR,France,Europe,39,metropolitan department,46.7828741,5.1691844,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4823,La RÃ©union,75,FR,France,Europe,974,overseas region,-21.115141,55.536384,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5008,Landes,75,FR,France,Europe,40,metropolitan department,44.009508,-1.2538579,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5009,Loir-et-Cher,75,FR,France,Europe,41,metropolitan department,47.659376,0.8537631,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5010,Loire,75,FR,France,Europe,42,metropolitan department,46.3522812,-1.1756339,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5012,Loire-Atlantique,75,FR,France,Europe,44,metropolitan department,47.3475721,-2.3466312,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5013,Loiret,75,FR,France,Europe,45,metropolitan department,47.9135431,1.760099,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5014,Lot,75,FR,France,Europe,46,metropolitan department,44.624607,1.0357631,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5015,Lot-et-Garonne,75,FR,France,Europe,47,metropolitan department,44.3687314,-0.0916169,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5016,LozÃ¨re,75,FR,France,Europe,48,metropolitan department,44.5422779,2.9293459,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5017,Maine-et-Loire,75,FR,France,Europe,49,metropolitan department,47.3890034,-1.1202527,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5018,Manche,75,FR,France,Europe,50,metropolitan department,49.0881734,-2.4627209,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5019,Marne,75,FR,France,Europe,51,metropolitan department,48.9610745,3.6573767,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4827,Martinique,75,FR,France,Europe,972,overseas region,14.641528,-61.024174,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5021,Mayenne,75,FR,France,Europe,53,metropolitan department,48.3066842,-0.6490182,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4797,Mayotte,75,FR,France,Europe,976,overseas region,-12.8275,45.166244,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5038,MÃ©tropole de Lyon,75,FR,France,Europe,69M,metropolitan department,45.7482629,4.5958404,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5022,Meurthe-et-Moselle,75,FR,France,Europe,54,metropolitan department,48.9556615,5.714235,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5023,Meuse,75,FR,France,Europe,55,metropolitan department,49.012462,4.8108734,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5024,Morbihan,75,FR,France,Europe,56,metropolitan department,47.7439518,-3.4455524,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5025,Moselle,75,FR,France,Europe,57,metropolitan department,49.0204566,6.2055322,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5026,NiÃ¨vre,75,FR,France,Europe,58,metropolitan department,47.1192164,2.9779713,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5027,Nord,75,FR,France,Europe,59,metropolitan department,50.5285477,2.6000776,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4804,Normandie,75,FR,France,Europe,NOR,metropolitan region,48.8798704,0.1712529,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4795,Nouvelle-Aquitaine,75,FR,France,Europe,NAQ,metropolitan region,45.7087182,0.626891,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4799,Occitanie,75,FR,France,Europe,OCC,metropolitan region,43.8927232,3.2827625,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5028,Oise,75,FR,France,Europe,60,metropolitan department,49.4117335,1.8668825,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5029,Orne,75,FR,France,Europe,61,metropolitan department,48.5757644,-0.5024295,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4816,Paris,75,FR,France,Europe,75C,metropolitan collectivity with special status,48.856614,2.3522219,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5030,Pas-de-Calais,75,FR,France,Europe,62,metropolitan department,50.5144699,1.811498,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4802,Pays-de-la-Loire,75,FR,France,Europe,PDL,metropolitan region,47.7632836,-0.3299687,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4812,Provence-Alpes-CÃ´te-dâAzur,75,FR,France,Europe,PAC,metropolitan region,43.9351691,6.0679194,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5031,Puy-de-DÃ´me,75,FR,France,Europe,63,metropolitan department,45.7714185,2.6262676,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5032,PyrÃ©nÃ©es-Atlantiques,75,FR,France,Europe,64,metropolitan department,43.186817,-1.4417071,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5034,PyrÃ©nÃ©es-Orientales,75,FR,France,Europe,66,metropolitan department,42.6254179,1.8892958,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5037,RhÃ´ne,75,FR,France,Europe,69,metropolitan department,44.93433,4.2409329,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4821,Saint Pierre and Miquelon,75,FR,France,Europe,PM,overseas collectivity,46.8852,-56.3159,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4794,Saint-BarthÃ©lemy,75,FR,France,Europe,BL,overseas collectivity,17.9005134,-62.8205871,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4809,Saint-Martin,75,FR,France,Europe,MF,overseas collectivity,18.0708298,-63.0500809,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5040,SaÃ´ne-et-Loire,75,FR,France,Europe,71,metropolitan department,46.6554883,3.983505,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5041,Sarthe,75,FR,France,Europe,72,metropolitan department,48.0262733,-0.3261317,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5042,Savoie,75,FR,France,Europe,73,metropolitan department,45.494699,5.8432984,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5045,Seine-et-Marne,75,FR,France,Europe,77,metropolitan department,48.6185394,2.4152561,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5044,Seine-Maritime,75,FR,France,Europe,76,metropolitan department,49.6609681,0.3677561,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5061,Seine-Saint-Denis,75,FR,France,Europe,93,metropolitan department,48.9099318,2.3057379,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5048,Somme,75,FR,France,Europe,80,metropolitan department,49.9685922,1.7310696,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5049,Tarn,75,FR,France,Europe,81,metropolitan department,43.7914977,1.6758893,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5050,Tarn-et-Garonne,75,FR,France,Europe,82,metropolitan department,44.080895,1.0891657,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5058,Territoire de Belfort,75,FR,France,Europe,90,metropolitan department,47.6293072,6.66962,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5063,Val-d'Oise,75,FR,France,Europe,95,metropolitan department,49.0751818,1.8216914,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5062,Val-de-Marne,75,FR,France,Europe,94,metropolitan department,48.7747004,2.3221039,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5051,Var,75,FR,France,Europe,83,metropolitan department,43.395073,5.7342417,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5052,Vaucluse,75,FR,France,Europe,84,metropolitan department,44.04475,4.6427718,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5053,VendÃ©e,75,FR,France,Europe,85,metropolitan department,46.6754103,-2.0298392,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5054,Vienne,75,FR,France,Europe,86,metropolitan department,45.5221314,4.8453136,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5056,Vosges,75,FR,France,Europe,88,metropolitan department,48.1630173,5.73556,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
4810,Wallis and Futuna,75,FR,France,Europe,WF,overseas collectivity,-14.2938,-178.1165,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5057,Yonne,75,FR,France,Europe,89,metropolitan department,47.8547614,3.0339404,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
5046,Yvelines,75,FR,France,Europe,78,metropolitan department,48.7615301,1.2772949,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
2727,Estuaire Province,79,GA,Gabon,Africa,1,,0.4432864,10.0807298,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
2726,Haut-OgoouÃ© Province,79,GA,Gabon,Africa,2,,-1.4762544,13.914399,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
2730,Moyen-OgoouÃ© Province,79,GA,Gabon,Africa,3,,-0.442784,10.439656,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
2731,NgouniÃ© Province,79,GA,Gabon,Africa,4,,-1.4930303,10.9807003,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
2725,Nyanga Province,79,GA,Gabon,Africa,5,,-2.8821033,11.1617356,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
2724,OgoouÃ©-Ivindo Province,79,GA,Gabon,Africa,6,,0.8818311,13.1740348,0,2023-01-01 00:00:00,2309150001,2023-01-01 00:00:00,2309150001
